Start	End	Type	Weight
ADAM17	NICD	0	1
AIP4	ENDOPHILIN	0	1
AIP4	KIT	0	1
ARNIP	AR	0	1
AXAM2	TCF4	0	1
BPAG1	RANBP9	0	1
BPAG1	WNT2	0	1
CD44	SMAD3	0	1
CD44	SMAD4	0	1
CD44	EPS8	0	1
CDK9	H3	0	1
CITED1	GAB2	0	1
CK2A2	DISHEVELED	0	1
CK2A2	EPS8	0	1
CLTC	SHP2	0	1
CLTC	WNT	0	1
CLTC	GRIP1	0	1
CLTC	SHIP2	0	1
COPS5	SMAD4	0	1
CSNK1D	EPS8	0	1
CSNK1E	DISHEVELED	0	1
CTCF	DAAM1	0	1
DAAM1	AR	0	1
DAB2	ID2	0	1
DAB2	ID3	0	1
DCP1A	WNT	0	1
ERT	DISHEVELED	0	1
ERT	EF1A	0	1
ERT	GAB2	0	1
FURIN	NICD	0	1
FZD2	SRF	0	1
FZD2	DISHEVELED	0	1
FZD2	DVL2	0	1
FZD2	EPS8	0	1
GAB2	SHC	0	1
GAB2	SHP1	0	1
GAB2	STAT1	0	1
GAB2	STAT3	0	1
GAB2	VAV2	0	1
GAB2	GRB10	0	1
GAB2	PLD	0	1
GAB2	RASGAP	0	1
GAB2	CEACAM1	0	1
GAB2	EPS15	0	1
GAB2	EPS8	0	1
GAB2	KRT18	0	1
GAB2	Miz1	0	1
GAB2	RGS16	0	1
GAB2	STAT5B	0	1
GAB2	TCF4	0	1
HAT1	SHP2	0	1
HAT1	STAT3	0	1
HAT1	GRB10	0	1
HAT1	STEP	0	1
HAT1	HIST3H3	0	1
HAT1	PPP2CA	0	1
HAT1	PTP-SL	0	1
HAT1	TCF3	0	1
HAT1	TGIF	0	1
HBO1	ROC1	0	1
HBO1	SMAD2	0	1
HBO1	SMAD3	0	1
HBO1	STAT3	0	1
HBO1	GRB10	0	1
HBO1	STEP	0	1
HBO1	AR	0	1
HBO1	CIR	0	1
HBO1	PPP2CA	0	1
HBO1	PTP-SL	0	1
HBO1	RNTRE	0	1
HBO1	SH2D3C	0	1
HBO1	TCF3	0	1
HBO1	TGIF	0	1
HBO1	TIEG2	0	1
HIPK2	SF1	0	1
KIT	STAT1	0	1
KIT	STAT5	0	1
KIT	VAV	0	1
KIT	SPRED1	0	1
KIT	SPRED2	0	1
KIT	STAT5B	0	1
LFNG	NICD	0	1
LFNG	NOTCH2	0	1
MFNG	DLL1	0	1
MFNG	JAG1	0	1
MFNG	NOTCH2	0	1
Miz1	SMAD4	0	1
MMP7	ITGB4	0	1
NUMB	NICD	0	1
PAK6	AR	0	1
PIAS4	LEF	0	1
PIAS4	TCF4	0	1
POFUT1	SMAD3	0	1
POFUT1	DISHEVELED	0	1
POFUT1	GRB10	0	1
POFUT1	NICD	0	1
POFUT1	CAV2	0	1
POFUT1	DLL1	0	1
POFUT1	JAG1	0	1
POFUT1	PAX2	0	1
POFUT1	PPP2CA	0	1
PPP2CA	CAMK2A	0	1
PPP2CA	ARNIP	0	1
PRKCD	DAB2	0	1
PRKCD	ITGA6	0	1
PRKCD	ITGB4	0	1
PRKCG	DAB2	0	1
PRKCG	DVL2	0	1
PRKCG	RKIP	0	1
PTCH2	DOK	0	1
PTCH2	KIT	0	1
PTPN12	PLSCR1	0	1
PTP-SL	HCK	0	1
PTP-SL	HAT1	0	1
PTP-SL	HBO1	0	1
RANBP9	SMO	0	1
RAP30	SMO	0	1
RAP30	PTP-SL	0	1
RAP74	POLR2A	0	1
RAP74	RANBP9	0	1
RAP74	WNT2	0	1
RNTRE	ATF1	0	1
RNTRE	CAMK2A	0	1
RNTRE	MAP1B	0	1
RNTRE	ARNIP	0	1
RNTRE	EIF3S2	0	1
RNTRE	EPS8	0	1
RNTRE	NOTCH2	0	1
SENP1	TIF2	0	1
SF1	LEF	0	1
SF1	MYB	0	1
SF1	TCF4	0	1
SMURF1	SMAD7	0	1
SMURF1	TGFBR1	0	1
SNX6	MBP	0	1
SNX6	UBE3A	0	1
SOCS3	DVL3	0	1
STAMBPL1	HAT1	0	1
STAT5B	MEK5	0	1
UBC9	AR	0	1
UBC9	UBE3A	0	1
UBE2D1	SnoN	0	1
UBE2D2	SMAD2	0	1
UBE2D3	SMAD2	0	1
UBE3A	HAT1	0	1
UBE3A	HBO1	0	1
UXT	HAT1	0	1
UXT	HBO1	0	1
WNT2	POFUT1	0	1
ZNF259	SENP1	0	1
			
			
			
			
			
